ID Transaksi,Tanggal,Bulan,Tahun,Usia Pembeli,Gender,Berat Barang (gr),Berapa Kali Transaksi,Waktu Pengiriman (Hari),Ongkos Kirim
9187,18,11,2024,34,L,635,1,13,50000
5190,13,9,2023,22,L,33,13,10,50000
1753,13,8,2023,42,P,654,3,11,10000
4179,29,3,2023,58,P,223,12,12,30000
7851,1,10,2024,69,P,421,14,3,20000
1995,28,9,2024,65,P,148,3,14,50000
572,6,7,2023,55,P,83,14,12,20000
8995,31,10,2022,59,L,448,20,9,50000
3325,26,9,2023,28,L,498,8,11,50000
1271,14,11,2023,40,L,170,17,7,30000
8812,19,5,2024,60,L,572,13,2,10000
6498,5,8,2024,41,L,750,11,9,20000
750,1,7,2023,33,L,24,18,8,50000
9658,17,2,2022,44,P,109,18,12,20000
6535,20,4,2024,36,L,749,12,13,40000
6842,25,4,2024,44,P,316,10,13,40000
8204,8,6,2023,26,L,784,7,6,40000
1210,28,11,2023,75,L,603,4,4,20000
3416,23,3,2022,79,P,689,10,2,50000
4322,8,8,2024,55,L,262,14,10,50000
9095,16,9,2024,66,L,427,4,11,40000
1768,6,2,2024,56,L,546,9,11,20000
6529,15,9,2022,76,P,14,8,6,40000
1966,13,1,2023,24,L,412,3,8,20000
7144,21,11,2023,53,P,546,13,14,30000
9226,22,9,2023,47,P,84,14,1,20000
3708,18,12,2022,43,L,913,2,6,40000
9608,31,5,2022,73,P,220,13,10,50000
8492,13,1,2023,47,P,921,3,7,30000
85,29,3,2024,74,L,689,20,1,40000
6161,17,8,2022,65,L,784,1,12,10000
5345,9,6,2023,58,P,57,11,8,20000
4546,26,5,2023,58,P,177,17,8,30000
4565,13,6,2022,56,P,598,5,9,30000
2687,2,7,2024,34,L,787,3,4,10000
6957,15,3,2024,52,L,731,12,11,40000
6974,17,10,2022,73,L,751,11,5,50000
995,29,6,2023,78,L,745,18,12,50000
1024,1,1,2024,73,P,797,10,5,10000
5506,15,6,2023,72,P,534,16,9,10000
6676,10,11,2023,47,L,352,7,9,10000
2332,1,4,2024,65,P,13,14,12,40000
6946,14,2,2024,33,P,252,16,8,20000
1579,14,8,2024,39,L,655,10,11,10000
8213,23,12,2023,24,L,970,2,12,30000
8461,21,1,2024,69,P,660,7,11,10000
1633,27,5,2024,45,P,57,7,8,50000
6245,19,12,2024,56,L,684,9,7,10000
5081,30,10,2022,75,P,558,15,7,40000
714,5,3,2022,65,L,252,6,8,30000
932,5,12,2022,75,P,160,9,11,40000
9498,2,10,2024,31,P,379,1,14,20000
4558,11,10,2024,32,P,913,1,7,20000
5761,15,2,2022,51,L,912,10,3,10000
6172,24,1,2023,54,P,615,12,3,30000
3201,15,1,2023,22,P,575,13,6,30000
7228,3,12,2022,40,L,141,1,10,10000
9482,8,10,2024,35,P,460,8,13,10000
2196,23,12,2024,32,L,890,13,6,10000
3780,10,3,2023,35,L,517,9,5,40000
4573,19,7,2023,21,L,881,9,4,30000
8743,16,4,2023,58,L,613,20,7,20000
8183,2,12,2022,40,P,682,10,5,20000
2617,16,10,2024,31,P,750,7,12,40000
9848,18,1,2022,49,L,506,10,3,40000
1909,11,7,2024,73,L,278,10,8,50000
7943,24,1,2023,78,L,63,7,14,40000
916,28,11,2023,65,P,249,14,13,30000
5242,12,9,2023,31,P,153,19,5,20000
4928,31,4,2022,51,P,216,6,10,20000
7731,26,2,2023,62,L,588,20,5,10000
6422,14,5,2024,34,P,512,9,8,10000
2906,23,5,2024,71,L,878,12,1,10000
4375,11,6,2023,66,L,641,8,12,20000
7717,24,2,2024,71,L,232,8,2,40000
5658,23,10,2024,47,P,437,14,7,20000
232,28,6,2024,75,L,761,15,6,30000
2600,10,12,2022,44,L,608,15,6,20000
6880,4,7,2022,26,P,301,14,4,20000
9282,21,7,2023,62,L,120,2,3,10000
4792,2,2,2024,67,L,919,18,12,20000
5008,23,11,2023,59,L,673,7,8,30000
3877,15,2,2023,39,P,72,3,13,10000
421,31,12,2024,76,L,912,17,2,10000
5837,2,5,2023,79,L,133,8,1,40000
3886,29,8,2022,49,P,215,17,11,50000
9641,28,5,2024,55,P,858,1,3,50000
2405,24,8,2023,55,P,278,4,14,10000
7799,26,8,2024,24,L,526,17,7,40000
7667,22,11,2022,22,P,612,5,1,30000
5840,21,1,2024,36,L,882,18,13,30000
6596,6,7,2022,69,P,977,16,2,10000
3027,30,11,2023,44,P,857,16,5,30000
3640,12,3,2023,49,P,142,19,7,20000
9309,25,2,2024,54,L,34,10,3,50000
8451,29,9,2022,59,L,866,2,10,20000
8664,9,8,2024,74,P,404,11,11,10000
7282,20,9,2024,63,P,397,16,4,50000
1289,8,10,2022,72,P,958,20,9,40000
6522,7,1,2022,76,L,988,19,4,40000
1630,10,10,2024,48,P,96,4,1,10000
2711,20,12,2023,62,L,127,20,10,50000
9298,10,10,2023,40,L,803,20,12,10000
1404,27,4,2023,50,P,260,13,11,10000
6374,28,9,2024,77,P,8,14,13,30000
6112,23,4,2022,31,L,574,19,8,20000
4383,7,12,2024,62,P,402,16,13,30000
6746,12,12,2023,59,L,213,5,11,40000
7057,9,10,2024,61,P,725,15,11,10000
8977,29,1,2022,32,L,442,8,12,10000
6519,21,7,2023,50,P,40,19,6,30000
2938,14,12,2023,23,P,355,5,9,20000
9752,8,1,2023,21,L,361,8,4,30000
8322,8,5,2023,61,L,965,8,8,20000
3246,25,3,2023,25,L,795,14,13,10000
4315,4,12,2022,54,P,919,18,11,20000
9724,23,10,2024,52,P,124,6,3,50000
5514,28,12,2023,30,P,237,3,4,50000
7829,28,3,2022,49,L,198,10,9,50000
6711,9,3,2022,80,L,571,2,12,20000
3441,11,11,2024,62,L,125,9,8,40000
6539,4,4,2024,21,L,630,2,9,50000
2001,13,2,2023,46,L,58,4,5,30000
3687,26,12,2022,70,P,693,13,10,20000
2512,22,12,2024,71,P,450,16,6,40000
8031,12,12,2024,49,L,195,8,8,10000
4734,10,1,2023,63,L,454,3,11,50000
7416,16,1,2024,78,L,226,19,10,50000
7093,12,10,2024,29,P,83,11,11,50000
5268,17,3,2023,74,L,107,7,14,30000
6563,30,10,2023,59,L,60,7,7,10000
7740,19,5,2023,53,L,518,16,6,20000
6089,22,1,2022,72,P,165,8,12,30000
3434,11,10,2023,39,P,95,12,9,10000
8425,1,12,2022,71,L,434,14,13,50000
9778,4,3,2022,68,L,998,20,3,10000
4941,21,9,2022,68,P,201,20,1,20000
7949,29,8,2024,70,P,264,7,9,10000
5900,8,10,2022,64,L,372,16,11,10000
3606,20,11,2023,22,L,907,4,5,20000
7082,13,6,2022,68,P,108,12,10,20000
109,23,4,2024,68,P,919,2,7,50000
5403,13,12,2023,49,P,363,10,5,40000
3063,5,10,2024,72,P,444,13,12,50000
1256,26,2,2023,40,L,466,2,10,30000
4116,2,2,2024,47,P,258,3,3,40000
6594,28,12,2023,45,P,296,3,7,20000
2178,13,5,2024,25,P,173,11,11,50000
2718,21,6,2022,67,P,503,1,4,20000
9013,2,12,2023,32,L,874,7,3,50000
1271,27,7,2022,74,P,137,13,14,40000
3326,18,3,2023,42,P,102,14,8,10000
6344,4,12,2022,80,P,827,10,7,40000
7202,2,1,2024,71,P,49,14,13,30000
4874,9,2,2023,44,P,318,19,6,40000
4350,31,7,2024,70,P,840,18,13,30000
440,8,12,2024,28,P,392,9,1,40000
4559,25,6,2023,47,P,148,12,10,50000
572,20,7,2023,32,P,405,9,1,10000
7530,31,11,2023,75,L,532,14,5,40000
7153,6,12,2022,39,L,145,3,3,20000
7548,23,2,2022,73,P,677,8,11,10000
3281,13,12,2023,31,L,307,7,3,40000
1199,18,11,2023,57,P,333,19,7,30000
8838,17,1,2024,48,P,789,12,8,40000
1078,23,9,2024,40,L,278,11,14,30000
7410,20,7,2024,68,L,720,20,5,20000
3145,9,3,2024,46,P,188,2,5,20000
1366,6,6,2022,79,P,18,10,3,40000
4427,12,5,2023,48,P,537,9,2,50000
4100,27,2,2023,25,L,62,1,12,20000
7661,18,3,2024,58,P,840,3,7,50000
1962,31,10,2022,77,P,707,9,8,30000
6800,19,7,2022,58,L,158,20,14,50000
7379,1,3,2024,62,L,65,1,9,50000
8236,14,8,2024,79,L,75,19,2,20000
5318,3,11,2022,62,P,741,16,7,10000
6790,26,3,2022,72,L,138,8,9,10000
9640,19,2,2022,52,L,296,13,1,10000
2011,29,4,2022,24,P,898,20,5,20000
9461,15,11,2023,30,P,826,12,9,10000
5905,5,7,2023,22,L,336,12,6,10000
8049,17,11,2024,60,L,430,19,2,50000
8558,29,2,2022,70,P,487,4,11,10000
1680,23,12,2024,72,P,92,16,4,10000
6410,11,4,2024,78,P,735,15,9,50000
5235,24,11,2023,33,L,297,9,8,40000
8091,2,7,2022,52,P,416,20,12,50000
2995,31,11,2023,66,P,183,19,13,10000
7013,15,11,2023,39,L,518,17,13,30000
8673,3,9,2024,35,L,143,10,13,20000
9060,27,11,2024,53,L,862,15,13,10000
9733,29,6,2022,67,L,401,11,2,20000
7229,17,12,2023,70,P,960,8,5,20000
9499,29,4,2024,72,P,513,8,8,20000
5147,22,10,2023,58,L,856,1,2,50000
271,4,4,2024,68,P,316,7,8,50000
4555,6,10,2022,74,P,659,18,13,30000
1018,30,9,2024,56,L,740,5,11,50000
4072,23,6,2023,58,P,805,10,11,20000
6519,2,2,2023,37,L,90,4,10,40000
2507,27,11,2022,80,P,809,13,9,20000
6358,4,11,2022,78,L,139,16,10,50000
1557,16,3,2022,32,P,312,18,1,10000
2535,27,1,2022,60,L,446,7,12,40000
9017,26,6,2024,46,L,287,11,9,10000
7997,17,3,2022,77,L,670,4,6,30000
7701,16,11,2024,60,P,974,19,8,30000
5164,15,5,2023,30,L,387,11,2,10000
2591,16,6,2024,62,L,952,8,2,10000
5620,7,9,2022,24,P,428,19,8,30000
6649,27,2,2023,25,L,542,12,7,10000
8960,7,3,2024,57,P,534,1,4,50000
4822,23,1,2022,47,L,149,6,8,30000
4243,20,3,2023,33,L,590,13,10,30000
383,13,5,2024,73,P,563,18,6,40000
9007,4,12,2024,42,L,824,18,8,20000
6510,22,5,2024,59,L,224,3,10,50000
5446,25,8,2024,39,P,877,9,9,50000
8569,19,8,2022,47,P,968,15,2,40000
1188,29,2,2022,78,L,330,14,2,50000
726,21,5,2022,58,L,771,19,2,40000
3959,10,11,2024,63,L,511,12,7,20000
9743,12,5,2023,61,P,157,18,7,50000
6891,23,5,2023,56,L,410,15,1,10000
3865,18,10,2022,61,P,532,12,10,10000
1930,31,8,2023,45,L,279,4,10,50000
3695,30,4,2024,26,L,254,4,5,40000
9728,8,8,2023,33,L,447,6,2,40000
7207,22,11,2024,42,P,783,11,11,50000
6197,19,10,2023,45,P,658,4,1,50000
3372,8,10,2022,35,L,519,15,6,20000
8810,13,10,2023,47,P,887,7,1,30000
7897,31,8,2023,72,P,933,12,8,10000
1052,6,12,2023,31,L,173,1,10,30000
7347,8,11,2022,35,P,811,20,11,30000
5397,2,7,2024,25,P,673,17,4,20000
6087,11,2,2024,53,L,283,20,9,10000
6957,6,3,2023,61,P,206,19,5,20000
7411,12,1,2023,65,P,521,10,8,50000
3859,8,11,2023,47,P,216,12,7,20000
8151,17,12,2024,72,P,890,14,12,40000
4639,10,7,2023,29,L,763,18,11,30000
656,5,5,2023,66,P,857,1,14,50000
9527,7,1,2023,62,L,326,5,2,20000
6597,24,5,2024,72,P,873,1,6,30000
436,20,1,2023,57,P,734,17,3,20000
6218,25,11,2023,57,L,965,12,2,10000
7422,9,12,2023,63,P,366,11,4,40000
7774,26,2,2024,77,L,260,5,1,40000
3671,4,10,2023,24,L,925,19,3,10000
1353,30,10,2023,68,P,392,17,2,20000
8970,10,7,2023,71,P,590,14,7,10000
3378,25,4,2022,46,P,108,15,1,30000
9410,17,11,2023,44,P,5,2,11,30000
5906,4,1,2022,55,P,398,4,14,10000
5896,30,9,2024,55,P,638,2,14,50000
4047,24,9,2024,35,L,683,3,11,30000
4307,2,11,2022,59,P,481,14,1,30000
399,27,8,2023,32,P,758,12,1,10000
4721,11,8,2022,55,L,923,15,8,40000
3231,18,5,2023,29,L,30,15,1,10000
3214,3,10,2023,53,P,70,2,2,50000
5582,27,5,2022,66,P,705,9,5,10000
8752,15,7,2024,66,P,213,14,13,50000
9296,12,12,2022,54,P,619,18,3,20000
7308,8,12,2023,78,P,722,6,4,10000
5619,19,10,2024,78,L,183,16,9,50000
8833,2,9,2022,65,L,169,2,1,30000
9446,13,9,2023,80,P,483,5,1,30000
340,30,1,2024,60,P,421,8,1,40000
8539,20,2,2022,70,L,584,20,5,20000
7323,13,11,2024,42,P,894,5,10,40000
4061,26,3,2024,24,P,830,4,7,30000
4933,4,2,2022,70,L,694,3,14,20000
594,30,8,2024,39,P,232,18,2,20000
8733,22,3,2024,45,P,232,9,7,10000
592,4,6,2022,61,P,511,9,4,30000
3765,12,10,2022,53,P,455,19,5,50000
4326,3,11,2023,64,L,848,3,4,10000
4924,22,2,2024,62,P,546,5,5,50000
8053,18,3,2024,75,L,479,14,6,30000
1183,30,2,2024,41,P,497,10,5,20000
2601,2,6,2023,31,L,65,16,3,10000
4570,16,4,2023,27,P,31,9,11,20000
395,5,5,2022,65,L,330,10,2,30000
7122,21,3,2024,52,L,174,8,13,20000
3825,13,3,2023,69,L,627,19,13,20000
2188,6,11,2023,65,L,853,18,11,50000
1494,6,6,2024,52,L,309,11,5,10000
1738,4,2,2024,27,L,549,18,9,30000
9394,15,10,2022,27,P,868,6,12,40000
7751,15,6,2022,55,L,366,6,11,30000
3136,14,10,2024,53,L,890,3,12,20000
6369,1,12,2022,43,P,451,9,13,10000
2807,31,7,2024,57,P,418,10,12,30000
2632,8,9,2024,76,P,708,15,8,30000
9933,11,4,2023,36,L,888,13,1,20000
1570,8,7,2024,37,P,551,15,4,50000
7935,13,12,2023,34,L,804,2,11,30000
4402,10,8,2024,70,P,661,5,4,40000
7105,22,7,2024,44,P,96,3,1,20000
397,18,6,2024,68,P,238,7,13,40000
836,22,4,2023,56,P,420,6,5,10000
4877,6,4,2023,66,P,333,18,4,40000
428,1,11,2024,45,L,541,8,4,40000
87,4,3,2022,65,P,736,4,1,40000
4014,8,1,2024,34,P,544,11,6,50000
894,21,8,2022,78,P,710,9,12,30000
8462,1,10,2023,51,L,944,8,12,10000
5723,14,11,2023,77,L,399,12,13,20000
8589,16,7,2023,22,L,284,15,14,10000
650,10,5,2023,54,P,513,11,12,30000
7655,12,5,2024,74,L,137,20,11,10000
8617,29,2,2023,57,P,168,9,7,50000
5440,16,9,2023,57,P,932,10,11,40000
1602,9,5,2023,70,L,183,5,4,50000
2318,18,4,2022,78,P,512,20,13,50000
3927,12,5,2023,67,L,359,2,14,10000
8115,27,2,2023,44,L,46,18,1,20000
9974,26,2,2023,32,L,621,5,12,40000
1998,9,7,2023,56,P,206,13,14,50000
6322,3,3,2024,79,P,592,9,1,20000
6077,7,9,2023,24,P,211,18,14,40000
5102,27,2,2023,79,P,161,18,3,30000
2832,14,1,2023,27,L,148,14,13,50000
8060,7,9,2023,37,L,991,8,14,30000
1294,3,6,2023,80,L,81,11,10,20000
2383,26,11,2022,59,P,938,4,12,50000
4736,28,7,2022,72,P,484,6,6,20000
8409,13,12,2024,52,P,734,1,8,20000
6674,19,2,2023,27,L,199,5,10,50000
7757,30,2,2023,49,P,717,1,1,40000
8838,5,10,2022,76,L,757,10,6,50000
7563,11,11,2023,35,P,757,5,6,20000
1925,15,12,2023,29,P,750,13,13,30000
2052,10,11,2023,27,P,791,20,14,20000
2727,25,1,2022,73,P,781,13,8,50000
572,18,11,2022,26,P,383,18,12,40000
5561,24,9,2023,78,P,832,13,8,50000
8651,5,4,2022,62,P,228,7,9,50000
867,2,10,2024,39,P,355,20,11,40000
9977,21,10,2024,55,L,53,9,10,20000
3146,2,10,2022,73,P,205,16,13,20000
3588,4,7,2022,53,P,357,8,4,50000
9632,5,7,2022,55,L,507,3,6,10000
6209,13,7,2024,70,P,174,18,11,10000
1028,10,7,2023,57,L,661,17,5,50000
4360,4,12,2023,22,P,524,17,4,10000
5541,20,7,2023,67,P,848,19,13,20000
5369,5,9,2022,21,L,756,10,7,20000
2042,11,4,2024,42,L,367,4,2,10000
2526,16,4,2023,70,P,745,2,12,20000
4928,29,2,2023,76,P,795,7,1,20000
6666,2,3,2024,41,L,51,3,7,40000
7826,7,4,2023,37,P,516,10,11,10000
691,31,11,2024,63,P,769,18,10,50000
7187,7,8,2022,77,P,686,15,6,10000
3366,5,11,2024,71,L,759,20,13,40000
5583,17,1,2024,28,P,84,20,12,10000
8381,23,5,2024,50,L,304,20,1,10000
8418,25,9,2022,57,P,974,9,11,20000
28,6,10,2023,41,P,998,18,3,30000
2886,17,12,2023,47,P,632,20,3,30000
7697,12,7,2022,75,L,564,4,10,30000
1751,28,10,2023,70,L,679,2,12,10000
4609,9,9,2024,25,L,436,18,11,50000
903,11,12,2023,50,P,735,13,4,10000
9434,29,2,2024,42,P,963,6,13,20000
2673,17,7,2023,22,L,363,1,3,40000
6001,31,12,2022,30,L,464,11,7,10000
1853,13,8,2023,66,L,878,7,7,20000
2922,7,11,2024,29,P,140,18,4,50000
3711,18,7,2024,43,L,754,11,14,20000
8219,15,6,2022,28,L,499,10,13,10000
6227,6,12,2022,64,P,48,13,14,40000
2397,23,12,2023,63,P,937,20,12,40000
3169,26,1,2023,60,L,315,8,5,20000
5683,12,6,2023,23,P,473,15,2,40000
2976,8,2,2023,74,P,897,11,3,40000
533,2,9,2023,70,L,857,1,8,50000
3867,15,5,2022,63,P,578,14,7,40000
4603,28,7,2024,78,P,471,20,13,20000
1999,2,6,2024,41,L,872,14,2,20000
8590,20,11,2023,43,L,775,10,2,50000
8209,2,4,2024,35,L,283,15,3,30000
3948,10,6,2023,76,L,626,16,10,30000
583,5,9,2023,79,P,674,9,3,50000
5671,23,11,2023,78,L,24,11,12,40000
1634,23,7,2023,71,P,637,6,4,30000
817,5,8,2022,61,L,406,9,13,20000
9616,25,1,2022,57,L,984,20,3,50000
6060,22,1,2023,21,P,771,17,5,40000
1921,2,12,2023,56,L,589,14,4,10000
7344,4,9,2024,54,L,453,19,10,50000
8871,25,9,2022,42,L,138,10,1,50000
2173,15,9,2023,66,L,411,4,10,10000
5402,9,9,2024,77,L,280,14,4,50000
6365,27,1,2024,42,L,880,13,9,40000
6294,26,11,2023,38,P,698,12,8,10000
4736,15,3,2023,22,L,560,6,13,20000
2100,25,4,2023,27,P,97,2,5,30000
2270,26,12,2023,33,P,225,5,7,20000
96,18,1,2023,37,P,907,7,3,30000
1742,4,9,2022,64,L,49,19,3,10000
6445,10,12,2022,24,L,740,9,12,50000
5067,18,9,2023,53,P,664,11,5,40000
2517,19,2,2024,75,L,917,11,13,50000
7197,13,6,2022,58,P,14,7,4,30000
2322,25,2,2022,29,L,855,7,4,30000
8187,2,5,2023,66,L,919,20,6,20000
6769,6,8,2024,37,L,944,8,13,50000
1463,19,6,2023,56,L,119,5,14,20000
2354,20,8,2023,59,L,529,7,1,30000
5204,19,5,2024,69,L,827,4,6,10000
7355,3,2,2023,59,P,362,18,2,40000
7777,10,8,2024,59,L,438,2,3,50000
388,1,11,2022,73,P,405,20,1,30000
3955,21,11,2023,32,L,493,19,9,40000
646,10,1,2022,65,L,592,12,14,50000
528,25,6,2023,71,L,431,12,10,40000
7987,4,9,2024,28,P,113,17,7,20000
3288,1,6,2024,75,L,803,11,14,10000
3230,30,9,2023,46,P,670,11,9,50000
8760,27,10,2022,67,P,14,17,12,40000
3047,3,7,2023,27,P,321,18,1,40000
1865,30,9,2024,29,L,432,15,13,30000
4647,20,3,2023,47,P,247,20,6,40000
1839,16,9,2022,80,L,226,16,14,20000
101,13,5,2023,21,L,706,19,8,10000
2955,26,4,2022,29,L,654,7,6,20000
4619,27,6,2023,55,P,885,5,12,10000
9940,4,3,2022,27,L,77,5,6,30000
9234,12,5,2024,22,P,272,10,12,40000
7564,28,8,2022,43,L,245,20,11,40000
6824,2,6,2023,31,P,345,19,6,30000
4823,1,4,2023,58,P,595,3,12,10000
89,2,5,2022,45,P,35,7,6,40000
2629,21,3,2024,78,L,794,12,2,10000
8128,25,4,2023,56,L,271,4,14,20000
5226,5,5,2024,76,P,729,10,7,50000
5003,22,2,2024,27,L,145,9,10,40000
8882,30,8,2024,34,P,742,8,12,50000
3300,20,12,2023,73,L,930,14,12,20000
6792,5,6,2022,64,L,573,15,4,20000
3026,6,1,2022,50,L,541,10,7,50000
7831,7,3,2023,39,P,586,5,5,10000
4679,28,7,2023,69,P,249,6,12,50000
9499,15,5,2023,35,P,274,9,11,10000
4955,24,3,2023,65,P,823,10,10,30000
7928,16,7,2022,25,L,348,2,11,30000
7290,30,11,2023,75,L,983,13,4,20000
4852,2,3,2024,80,P,324,15,9,30000
3187,13,12,2024,66,P,165,6,5,30000
2584,9,5,2024,52,L,568,3,14,50000
52,30,4,2023,65,L,191,2,10,40000
8679,4,12,2024,28,P,862,3,14,40000
4349,19,9,2022,25,P,930,8,14,30000
7605,26,7,2024,54,P,487,1,11,30000
3306,9,8,2024,48,P,266,13,3,10000
7086,11,7,2022,47,L,754,9,2,20000
9296,7,3,2023,71,L,52,5,12,50000
5865,7,4,2023,22,L,97,13,13,20000
2326,14,6,2022,70,P,330,14,10,30000
81,27,3,2024,61,L,901,16,13,20000
5348,11,4,2023,55,P,950,1,2,30000
1401,31,3,2023,53,P,730,1,5,10000
2648,12,9,2023,66,L,962,4,1,20000
3995,29,8,2024,56,L,336,14,1,10000
4269,9,5,2023,47,L,98,2,1,50000
8999,7,9,2022,73,P,273,4,3,20000
9260,12,9,2023,45,P,759,12,2,30000
8086,8,5,2022,71,L,443,17,10,10000
2703,2,5,2024,35,P,635,9,2,30000
9597,15,7,2022,52,P,105,19,3,50000
8010,6,2,2022,26,L,587,18,12,20000
9145,10,5,2024,23,P,203,11,7,40000
1756,11,5,2022,41,P,545,9,3,40000
368,3,6,2023,68,L,452,10,7,20000
8452,11,1,2022,58,P,764,9,12,50000
7358,13,9,2023,39,P,684,3,14,20000
3019,10,4,2024,21,P,72,1,13,30000
7246,2,3,2022,25,P,692,3,8,20000
577,8,4,2023,55,L,761,8,3,20000
2682,6,12,2022,34,P,565,14,7,40000
2523,25,6,2024,61,P,377,1,7,10000
4024,2,1,2024,64,P,238,10,2,20000
8167,6,2,2024,50,P,264,10,2,10000
9476,2,10,2023,76,L,780,2,12,20000
353,18,7,2023,62,L,167,14,1,30000
6143,8,4,2022,67,L,302,8,2,50000
548,18,8,2024,69,L,598,7,14,40000
7521,11,3,2024,40,P,743,6,10,30000
8723,8,9,2023,39,L,925,9,12,40000
7589,13,4,2022,60,L,798,18,12,20000
1568,25,11,2024,56,P,507,19,11,50000
1629,7,4,2024,29,P,120,5,4,10000
7333,18,9,2022,69,L,45,7,2,30000
6126,10,7,2023,64,L,171,4,8,10000
27,14,2,2024,40,L,264,8,4,40000
9543,23,3,2024,65,L,117,19,12,40000
201,29,12,2023,39,P,970,7,5,10000
8594,1,4,2023,25,P,785,16,4,20000
2101,25,8,2024,29,L,632,11,1,20000
4439,23,10,2024,75,L,571,14,7,50000
2065,8,1,2024,61,P,9,15,13,10000
4010,17,2,2023,67,L,954,7,10,20000
2803,4,2,2023,59,P,676,2,8,30000
834,10,8,2024,44,P,311,2,11,20000
9703,19,10,2023,67,P,585,6,10,20000
6710,24,6,2024,23,L,239,17,13,20000
9736,18,2,2024,62,P,532,11,10,50000
9246,10,9,2024,68,P,479,18,11,30000
6915,9,8,2022,65,P,686,4,1,40000
3455,30,10,2023,39,P,206,2,14,20000
9615,16,7,2022,31,L,991,13,13,20000
2968,30,8,2022,80,P,301,12,7,50000
9759,24,7,2023,31,L,182,9,10,20000
9965,13,4,2022,29,L,815,2,12,50000
4812,8,11,2024,50,P,972,8,6,50000
7319,25,10,2023,36,P,598,4,12,50000
5648,30,6,2023,35,P,5,16,6,40000
7788,21,8,2024,64,P,285,6,2,20000
624,7,7,2023,44,L,230,13,14,20000
9466,9,9,2022,46,L,461,11,10,50000
1506,30,4,2023,42,L,815,14,8,10000
9845,1,7,2024,73,L,276,1,7,40000
7442,14,4,2022,72,L,680,12,13,30000
3180,27,8,2023,53,L,163,6,6,40000
158,22,7,2022,27,L,955,3,7,30000
8212,29,6,2024,33,P,877,15,12,20000
2723,24,4,2024,67,L,392,3,6,10000
3891,13,1,2022,59,P,674,15,3,50000
8051,20,3,2024,38,P,219,13,1,20000
2464,10,2,2022,26,P,504,15,4,20000
5621,21,11,2024,60,P,197,2,2,20000
8847,30,2,2022,45,P,66,2,14,30000
7201,5,4,2024,52,L,323,17,12,30000
6526,13,11,2024,21,L,82,20,12,30000
1133,11,7,2024,39,L,427,14,5,30000
8035,12,12,2022,37,P,801,12,3,50000
6097,7,12,2024,53,L,901,17,13,20000
1939,3,9,2024,75,L,5,15,14,30000
8165,31,12,2024,55,L,930,8,2,40000
8531,11,5,2022,78,L,403,2,7,20000
3690,10,11,2022,75,P,86,11,12,50000
1254,8,9,2023,60,P,102,7,3,10000
1468,13,3,2024,34,L,41,11,4,20000
558,14,5,2024,44,P,918,13,1,30000
3329,9,7,2024,45,P,111,16,11,30000
4624,2,7,2023,68,L,782,8,5,20000
3923,30,5,2023,65,L,966,18,10,10000
4307,28,5,2024,36,P,957,13,3,40000
7588,11,9,2024,43,L,827,7,14,40000
1508,25,1,2022,34,L,76,20,3,40000
7897,24,5,2023,77,P,394,13,1,30000
8274,17,7,2022,37,P,142,11,13,40000
7677,17,7,2023,38,L,952,16,6,20000
604,10,3,2023,27,P,309,1,5,20000
2449,28,1,2023,37,L,228,9,4,30000
2764,6,4,2024,74,L,920,20,10,50000
6087,1,7,2024,42,L,78,18,7,30000
97,26,8,2024,41,P,31,11,12,20000
747,14,12,2024,46,P,152,6,3,30000
524,18,7,2023,23,P,370,13,9,50000
6697,4,6,2022,74,P,207,8,11,30000
7201,20,8,2022,21,P,538,17,4,30000
955,25,4,2024,78,L,643,1,7,40000
6598,21,9,2024,25,P,486,19,4,30000
5457,10,12,2023,64,P,817,15,2,40000
6711,24,2,2023,24,P,100,5,2,30000
8074,27,2,2022,26,L,698,11,4,10000
2965,22,7,2024,48,P,810,19,3,10000
6865,14,10,2024,55,P,813,11,9,50000
5947,29,4,2022,77,L,717,4,9,10000
951,12,3,2024,29,L,453,4,13,50000
7698,30,6,2022,38,L,446,12,13,10000
914,27,2,2024,23,P,375,20,6,40000
5373,4,6,2022,30,L,428,19,7,20000
7875,12,8,2022,69,L,198,8,12,40000
8025,6,10,2024,40,L,730,20,1,30000
8512,4,6,2024,33,L,128,2,10,30000
9117,25,10,2022,32,L,710,20,6,10000
7837,12,12,2022,26,L,731,14,1,10000
1108,29,1,2023,63,P,556,9,8,40000
4432,3,8,2022,69,L,494,5,11,40000
3564,29,9,2024,66,L,149,1,12,40000
9718,14,7,2023,41,P,187,15,2,30000
1368,13,5,2024,25,L,904,8,9,10000
1011,27,11,2023,27,L,99,20,9,50000
6945,15,12,2023,41,P,501,2,2,10000
6770,24,3,2023,49,P,265,17,3,40000
6879,15,9,2023,71,L,792,17,1,10000
888,7,8,2022,43,L,96,20,8,50000
9771,28,2,2024,55,P,292,2,6,20000
227,18,9,2022,26,L,426,4,9,20000
3580,1,12,2024,80,L,39,7,14,30000
4728,5,9,2023,34,P,110,16,2,30000
9242,8,8,2022,36,P,932,4,3,30000
6146,4,5,2024,37,P,88,4,9,30000
6209,16,1,2022,67,L,442,15,1,50000
4336,1,7,2024,72,L,398,18,14,20000
9541,28,4,2024,58,P,656,18,8,30000
2980,25,10,2022,51,L,967,18,13,30000
1241,21,6,2024,65,P,239,15,2,30000
646,27,4,2024,48,L,566,11,11,10000
8386,9,3,2023,55,L,780,7,6,20000
